DEPT_CD,AGENCY,MEASURE_ID,MEASURE_NAME,KEY_PERFORMANCE,DIV_CD,PROGRAM_NAME,GP_CD,ACTIVITY_NAME,MEASURE_TYPE_NAME,DATA_SOURCE,FREQUENCY_NAME,CFY
FIRE,8300,1552,Percent of plans that are reviewed on time,0,4PRV,Emergency Prevention,4PLN,Engineering and Inspection Services,Result,"Engineering services records.  This measure covers all plan reviews, not just those for the one-stop shop",Quarterly,2016
FIRE,8300,1548,Residential fire risk index for multi-family residences in Austin (annualized),0,4PRV,Emergency Prevention,4PLN,Engineering and Inspection Services,Result,"RMS query Carl's Commercial Property Fire, City demographer population forecast, & Consumer Price Index.  Multifamily structure fires are identified as structure fires (incident types 111 through 118) in multifamily property uses (420 series).   Service area population is defined as the most recent forecast by Austin City Demographer for April of the current fiscal year for the Austin full-purpose population, plus an estimate of Sunset Valley population based on the 2000 Census.",Quarterly,2016
FIRE,8300,8031,Number of intentional fire deaths due to arson or suicide,0,4PRV,Emergency Prevention,4ARS,Investigations,Result,Arson Investigation Records - Arson log and Qlikview application,Quarterly,2016
FIRE,8300,7859,Number of juvenile fire setters identified,0,4PRV,Emergency Prevention,4ARS,Investigations,Output,Juvenile Firesetter Intervention Program database maintained by Arson investigations,Quarterly,2016
FIRE,8300,7082,Number of juvenile firesetter assessments completed,0,4PRV,Emergency Prevention,4ARS,Investigations,Output,Investigations records.,Quarterly,2016
FIRE,8300,1543,Percent of arson cases cleared by arrest,1,4PRV,Emergency Prevention,4ARS,Investigations,Result,Arson arrest report and alarm responses report from Investigations (compiled from Investigations Log Sheets). Measures success of investigators in clearing arson cases by arrest.,Quarterly,2016
FIRE,8300,1540,Total number of arson fires,0,4PRV,Emergency Prevention,4ARS,Investigations,Output,Alarm responses report from Investigations Access database  (compiled from Investigations Log Sheets),Quarterly,2016
FIRE,8300,8029,Number of FireWise and Community presentations conducted by Wildfire Division personnel,0,4PRV,Emergency Prevention,3OUT,Outreach,Output,Tracking database maintained by Wildfire Admin personnel,Quarterly,2016
FIRE,8300,8070,Total Acreage Treated for Wildfire Prevention,0,4PRV,Emergency Prevention,3OUT,Outreach,Output,Tracking database maintained by Wildfire Admin personnel,Annually,2016
FIRE,8300,7531,Number of apparatus requests filled,0,4PRV,Emergency Prevention,3OUT,Outreach,Output,"Access Database, named Community Outreach Division - Event Information, captures event information and Qlikview app collects the data for reporting.",Quarterly,2016
FIRE,8300,7862,Number of community events coordinated,0,4PRV,Emergency Prevention,3OUT,Outreach,Output,"Access Database, named Community Outreach Division - Event Information, captures event information and Qlikview app collects the data for reporting.",Quarterly,2016
FIRE,8300,7532,Number of free smoke alarms installed,1,4PRV,Emergency Prevention,3OUT,Outreach,Output,"Smoke alarm liability release forms signed by recipent and returned to the Public Education section.  Access Database, named Community Outreach Division - Event Information, captures event information and Qlikview app collects the data for reporting.",Quarterly,2016
FIRE,8300,7530,Number of public education events,0,4PRV,Emergency Prevention,3OUT,Outreach,Output,"Access Database, named Community Outreach Division - Event Information, captures event information and Qlikview app collects the data for reporting.",Quarterly,2016
FIRE,8300,1481,Average first-in unit response time to emergency incidents (minutes from dispatch to arrival),0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,RMS data analyzed using the SPSS Response Time report,Quarterly,2016
FIRE,8300,6761,"Average time, in seconds, for the first-arriving Aircraft Rescue Fire Fighting unit showing agent during timed runs",0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,"Excel spreadsheet ""Total performance dimensions"" maintained by ARFF Chief",Quarterly,2016
FIRE,8300,6762,"Average time, in seconds, for the last-arriving Aircraft Rescue Fire Fighting unit showing agent during timed runs",0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,"Excel spreadsheet ""Total performance dimensions"" maintained by ARFF Chief.",Quarterly,2016
FIRE,8300,7090,Number of fire incidents dispatched,0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Output,CAD data stored in AFD RMS,Quarterly,2016
FIRE,8300,1477,Number of fire incidents found on arrival,0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Output,RMS Call volume report,Quarterly,2016
FIRE,8300,1478,Number of medical first responder calls dispatched,0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Output,RMS data queried using Call Volume Report.sps,Quarterly,2016
FIRE,8300,1472,Number of responses made by Aircraft Rescue and Fire Fighting units,0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Output,AFR report in RMS,Quarterly,2016
FIRE,8300,1555,"Number of unintentional fire deaths per 100,000 population in the past 12 months",0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,1.  Unintentional fire deaths in past 12 months from Firedeaths worksheet in performance measure working Excel file.  This worksheet tracks fire deaths reported by Investigations  The count excludes fire deaths from suicides and homicide   2.  Population forecast from City Demographer,Annually,2016
FIRE,8300,1556,Number of unintentional fire deaths in the past 12 months,1,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,"Initial information entered based on Investigation log sheets.  Revised, if needed, upon review of Medical Examiner reports of autopsy results.  Fatalities reported in Investigations Qlikview application.",Annually,2016
FIRE,8300,7855,Number of unintentional fire deaths occurring in structure fires,0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,Medical examiner reports of the fire cause and Investigations fire cause determinations.,Quarterly,2016
FIRE,8300,8032,Percent of cardiac arrest due to cardiac cause that arrive at hospital with a pulse,1,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,AFD RMS incident reports reviewed by the Office of the Medical Director and confirmed using CARES database.,Quarterly,2016
FIRE,8300,7061,Percent of customers satisfied with the quality of AFD services,1,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,City of Austin annual citizen survey administered by the Budget Office,Annually,2016
FIRE,8300,7068,Percent of customers satisfied with the timeliness of AFD emergency response,0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,City of Austin annual citizen survey administered by the Budget Office,Annually,2016
FIRE,8300,1480,Percent of emergency incidents where the amount of time between call receipt and the arrival of AFD unit is 8 minutes or less,1,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,"FDM RMS , analyzed with SPSS program 'Response Times.sps.'",Quarterly,2016
FIRE,8300,6763,Percent of structure fires confined to room of origin,1,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,"RMS reports on structure fires filed by officers downloaded into SPSS.  Records with missing data are exported into Excel for handcoding, based on narratives and other information in report, and then merged back into SPSS file for further processing.",Quarterly,2016
FIRE,8300,1479,Percent of total calls which are medical first responder calls,0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Demand,RMS Call volume report,Quarterly,2016
FIRE,8300,8133,Percent of unit responses inside the City of Austin with an AFD unit response,0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Result,AFD dispatch system (CAD),Quarterly,2016
FIRE,8300,1484,Total number of incidents responded to by Operations units,0,2CFS,Fire / Emergency Response,2CBT,Combat Operations,Output,RMS call volume report,Quarterly,2016
FIRE,8300,1564,Percent of initial commercial building plan reviews completed within Land Development Code mandated time of 21 days,0,1SSP,One Stop Shop,6SPT,"Inspection, Review, and Support",Result,This measure is a Planning and Development Review measure and the numbers are provided by that department. PIER,Quarterly,2016
FIRE,8300,1569,Percent of on-time subdivision and site plan initial reviews (city-wide),0,1SSP,One Stop Shop,6SPT,"Inspection, Review, and Support",Result,"This measure is a Planning and Development Review measure and the numbers are provided by that department.
PIER",Quarterly,2016
FIRE,8300,6780,Number of frontline apparatus that have been in service longer than the recommended standard for that apparatus type,0,3SPT,Operations Support,3MSF,"Air, Equipment and Vehicle Support",Result,Vehicle spreadsheet maintained by Shops chief.  In-services data from Fleet records.,Annually,2016
FIRE,8300,6781,Number of reserve apparatus past Fleet and industry standards for years of service,0,3SPT,Operations Support,3MSF,"Air, Equipment and Vehicle Support",Output,Vehicle spreadsheet maintained by Shops Chief.  In-service dates will be obtained from Fleet records.,Annually,2016
FIRE,8300,1505,Percent of AFD airpacks receiving flow testing annually in accordance with state law,0,3SPT,Operations Support,3MSF,"Air, Equipment and Vehicle Support",Result,Flow test records in Vendor database downloaded to an Excel performance measure spreadsheet.,Annually,2016
FIRE,8300,6771,Number of AFD airpacks and other breathing systems serviced,0,3SPT,Operations Support,3MSF,"Air, Equipment and Vehicle Support",Output,Data collected using Scott Air software and stored in AFD database for analysis.,Quarterly,2016
FIRE,8300,1499,Number of airpack failures during emergency incidents per 100 airpacks,0,3SPT,Operations Support,3MSF,"Air, Equipment and Vehicle Support",Result,qryKarylsNumbersCurrent in AirShops.mdb database,Quarterly,2016
FIRE,8300,7595,Percent of SCBA air bottles within 2 years of end-of-life date,0,3SPT,Operations Support,3MSF,"Air, Equipment and Vehicle Support",Demand,Data collected using Scott Air software and stored in AFD database for analysis.,Annually,2016
FIRE,8300,1489,AFD call-taking time for calls in AFD service area (# seconds from phone pickup to enter dispatch queue),0,3SPT,Operations Support,3DSP,Communications Section,Result,Data extracted from Tritech CAD and run through SPSS to calculate time phone pickup through time call entered queue.,Quarterly,2016
FIRE,8300,1488,Average dispatch time for emergency incidents in AFD service area (# seconds from enter dispatch queue to 1st unit assigned),0,3SPT,Operations Support,3DSP,Communications Section,Result,"Data extracted from Tritech CAD and run through SPSS, to calculate the time call entered queue through time first uit assigned.",Quarterly,2016
